Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86338,2015,10,30,27.4,1,Y
IDCJAC0010,86338,2015,10,31,25.9,1,Y
IDCJAC0010,86338,2015,11,1,26,1,Y
IDCJAC0010,86338,2015,11,2,16,1,Y
IDCJAC0010,86338,2015,11,3,17.9,1,Y
IDCJAC0010,86338,2015,11,4,27.2,1,Y
IDCJAC0010,86338,2015,11,5,24.7,1,Y
IDCJAC0010,86338,2015,11,6,18.7,1,Y
IDCJAC0010,86338,2015,11,7,16.8,1,Y
IDCJAC0010,86338,2015,11,8,24.8,1,Y
IDCJAC0010,86338,2015,11,9,33.1,1,Y
IDCJAC0010,86338,2015,11,10,16.4,1,Y
IDCJAC0010,86338,2015,11,11,20.1,1,Y
IDCJAC0010,86338,2015,11,12,21.2,1,Y
IDCJAC0010,86338,2015,11,13,18.2,1,Y
IDCJAC0010,86338,2015,11,14,18.3,1,Y
IDCJAC0010,86338,2015,11,15,18.5,1,Y
IDCJAC0010,86338,2015,11,16,26.3,1,Y
IDCJAC0010,86338,2015,11,17,33.3,1,Y
IDCJAC0010,86338,2015,11,18,29.5,1,Y
IDCJAC0010,86338,2015,11,19,31.5,1,Y
IDCJAC0010,86338,2015,11,20,19.1,1,Y
IDCJAC0010,86338,2015,11,21,17.5,1,Y
IDCJAC0010,86338,2015,11,22,20,1,Y
IDCJAC0010,86338,2015,11,23,20.7,1,Y
IDCJAC0010,86338,2015,11,24,24.5,1,Y
IDCJAC0010,86338,2015,11,25,33.3,1,Y
IDCJAC0010,86338,2015,11,26,17.4,1,Y
IDCJAC0010,86338,2015,11,27,18.2,1,Y
IDCJAC0010,86338,2015,11,28,20.1,1,Y
IDCJAC0010,86338,2015,11,29,20.3,1,Y
IDCJAC0010,86338,2015,11,30,32.2,1,Y
IDCJAC0010,86338,2015,12,1,24.6,1,Y
IDCJAC0010,86338,2015,12,2,17.5,1,Y
IDCJAC0010,86338,2015,12,3,21.3,1,Y
IDCJAC0010,86338,2015,12,4,30.8,1,Y
IDCJAC0010,86338,2015,12,5,25.3,1,Y
IDCJAC0010,86338,2015,12,6,29.8,1,Y
IDCJAC0010,86338,2015,12,7,27.3,1,Y
IDCJAC0010,86338,2015,12,8,35.4,1,Y
IDCJAC0010,86338,2015,12,9,24.6,1,Y
IDCJAC0010,86338,2015,12,10,26,1,Y
IDCJAC0010,86338,2015,12,11,19.2,1,Y
IDCJAC0010,86338,2015,12,12,18.3,1,Y
IDCJAC0010,86338,2015,12,13,28.3,1,Y
IDCJAC0010,86338,2015,12,14,22.7,1,Y
IDCJAC0010,86338,2015,12,15,24.6,1,Y
IDCJAC0010,86338,2015,12,16,27.5,1,Y
IDCJAC0010,86338,2015,12,17,37.2,1,Y
IDCJAC0010,86338,2015,12,18,35.4,1,Y
IDCJAC0010,86338,2015,12,19,41.2,1,Y
IDCJAC0010,86338,2015,12,20,37.8,1,Y
IDCJAC0010,86338,2015,12,21,20.2,1,Y
IDCJAC0010,86338,2015,12,22,22.8,1,Y
IDCJAC0010,86338,2015,12,23,26,1,Y
IDCJAC0010,86338,2015,12,24,34.6,1,Y
IDCJAC0010,86338,2015,12,25,34.1,1,Y
IDCJAC0010,86338,2015,12,26,20,1,Y
IDCJAC0010,86338,2015,12,27,19.4,1,Y
IDCJAC0010,86338,2015,12,28,20.8,1,Y
IDCJAC0010,86338,2015,12,29,23.9,1,Y
IDCJAC0010,86338,2015,12,30,34.7,1,Y
IDCJAC0010,86338,2015,12,31,39.7,1,Y
IDCJAC0010,86338,2016,1,1,24.2,1,Y
IDCJAC0010,86338,2016,1,2,27.6,1,Y
IDCJAC0010,86338,2016,1,3,27.1,1,Y
IDCJAC0010,86338,2016,1,4,26,1,Y
IDCJAC0010,86338,2016,1,5,25.7,1,Y
IDCJAC0010,86338,2016,1,6,25.7,1,Y
IDCJAC0010,86338,2016,1,7,21.3,1,Y
IDCJAC0010,86338,2016,1,8,20.6,1,Y
IDCJAC0010,86338,2016,1,9,21.4,1,Y
IDCJAC0010,86338,2016,1,10,31.5,1,Y
IDCJAC0010,86338,2016,1,11,36.4,1,Y
IDCJAC0010,86338,2016,1,12,24.8,1,Y
IDCJAC0010,86338,2016,1,13,42.2,1,Y
IDCJAC0010,86338,2016,1,14,18.1,1,Y
IDCJAC0010,86338,2016,1,15,19.2,1,Y
IDCJAC0010,86338,2016,1,16,22.3,1,Y
IDCJAC0010,86338,2016,1,17,32.7,1,Y
IDCJAC0010,86338,2016,1,18,35.3,1,Y
IDCJAC0010,86338,2016,1,19,30.9,1,Y
IDCJAC0010,86338,2016,1,20,29.1,1,Y
IDCJAC0010,86338,2016,1,21,26.7,1,Y
IDCJAC0010,86338,2016,1,22,22.8,1,Y
IDCJAC0010,86338,2016,1,23,21.9,1,Y
IDCJAC0010,86338,2016,1,24,22.2,1,Y
IDCJAC0010,86338,2016,1,25,20.9,1,Y
IDCJAC0010,86338,2016,1,26,29.4,1,Y
IDCJAC0010,86338,2016,1,27,29.5,1,Y
IDCJAC0010,86338,2016,1,28,27.5,1,Y
IDCJAC0010,86338,2016,1,29,18.3,1,Y
IDCJAC0010,86338,2016,1,30,22.4,1,Y
IDCJAC0010,86338,2016,1,31,21.8,1,Y
IDCJAC0010,86338,2016,2,1,23.6,1,Y
IDCJAC0010,86338,2016,2,2,31.5,1,Y
IDCJAC0010,86338,2016,2,3,21,1,Y
IDCJAC0010,86338,2016,2,4,20.9,1,Y
IDCJAC0010,86338,2016,2,5,29.4,1,Y
IDCJAC0010,86338,2016,2,6,32.6,1,Y
IDCJAC0010,86338,2016,2,7,27.7,1,Y
IDCJAC0010,86338,2016,2,8,22.9,1,Y
IDCJAC0010,86338,2016,2,9,22.7,1,Y
IDCJAC0010,86338,2016,2,10,23.3,1,Y
IDCJAC0010,86338,2016,2,11,23.8,1,Y
IDCJAC0010,86338,2016,2,12,24.9,1,Y
IDCJAC0010,86338,2016,2,13,30.3,1,Y
IDCJAC0010,86338,2016,2,14,24.5,1,Y
IDCJAC0010,86338,2016,2,15,26.1,1,Y
IDCJAC0010,86338,2016,2,16,18.4,1,Y
IDCJAC0010,86338,2016,2,17,21.1,1,Y
IDCJAC0010,86338,2016,2,18,22.6,1,Y
IDCJAC0010,86338,2016,2,19,22,1,Y
IDCJAC0010,86338,2016,2,20,20.8,1,Y
IDCJAC0010,86338,2016,2,21,24.7,1,Y
IDCJAC0010,86338,2016,2,22,29.5,1,Y
IDCJAC0010,86338,2016,2,23,39.4,1,Y
IDCJAC0010,86338,2016,2,24,25.6,1,Y
IDCJAC0010,86338,2016,2,25,26.4,1,Y
IDCJAC0010,86338,2016,2,26,23.5,1,Y
IDCJAC0010,86338,2016,2,27,22.2,1,Y
IDCJAC0010,86338,2016,2,28,22.7,1,Y
IDCJAC0010,86338,2016,2,29,23.7,1,Y
IDCJAC0010,86338,2016,3,1,33.7,1,Y
IDCJAC0010,86338,2016,3,2,34.7,1,Y
IDCJAC0010,86338,2016,3,3,23.9,1,Y
IDCJAC0010,86338,2016,3,4,33,1,Y
IDCJAC0010,86338,2016,3,5,23.7,1,Y
IDCJAC0010,86338,2016,3,6,25.2,1,Y
IDCJAC0010,86338,2016,3,7,24.9,1,Y
IDCJAC0010,86338,2016,3,8,38.9,1,Y
IDCJAC0010,86338,2016,3,9,28.5,1,Y
IDCJAC0010,86338,2016,3,10,22.1,1,Y
IDCJAC0010,86338,2016,3,11,26.1,1,Y
IDCJAC0010,86338,2016,3,12,22.3,1,Y
IDCJAC0010,86338,2016,3,13,23.2,1,Y
IDCJAC0010,86338,2016,3,14,21.3,1,Y
IDCJAC0010,86338,2016,3,15,26.8,1,Y
IDCJAC0010,86338,2016,3,16,31.4,1,Y
IDCJAC0010,86338,2016,3,17,32.5,1,Y
IDCJAC0010,86338,2016,3,18,19.5,1,Y
IDCJAC0010,86338,2016,3,19,18.8,1,Y
IDCJAC0010,86338,2016,3,20,23.3,1,Y
IDCJAC0010,86338,2016,3,21,23.5,1,Y
IDCJAC0010,86338,2016,3,22,24.3,1,Y
IDCJAC0010,86338,2016,3,23,28.8,1,Y
IDCJAC0010,86338,2016,3,24,21.2,1,Y
IDCJAC0010,86338,2016,3,25,20.4,1,Y
IDCJAC0010,86338,2016,3,26,20.2,1,Y
IDCJAC0010,86338,2016,3,27,19.9,1,Y
IDCJAC0010,86338,2016,3,28,19.2,1,Y
IDCJAC0010,86338,2016,3,29,17.9,1,Y
IDCJAC0010,86338,2016,3,30,18.7,1,Y
IDCJAC0010,86338,2016,3,31,22.7,1,Y
IDCJAC0010,86338,2016,4,1,26.5,1,Y
IDCJAC0010,86338,2016,4,2,19.5,1,Y
IDCJAC0010,86338,2016,4,3,18.8,1,Y
IDCJAC0010,86338,2016,4,4,21.2,1,Y
IDCJAC0010,86338,2016,4,5,29,1,Y
IDCJAC0010,86338,2016,4,6,15.6,1,Y
IDCJAC0010,86338,2016,4,7,18.4,1,Y
IDCJAC0010,86338,2016,4,8,20,1,Y
IDCJAC0010,86338,2016,4,9,22.3,1,Y
IDCJAC0010,86338,2016,4,10,23.5,1,Y
IDCJAC0010,86338,2016,4,11,20.1,1,Y
IDCJAC0010,86338,2016,4,12,18.7,1,Y
IDCJAC0010,86338,2016,4,13,20,1,Y
IDCJAC0010,86338,2016,4,14,27,1,Y
IDCJAC0010,86338,2016,4,15,27,1,Y
IDCJAC0010,86338,2016,4,16,20.3,1,Y
IDCJAC0010,86338,2016,4,17,19.8,1,Y
IDCJAC0010,86338,2016,4,18,25,1,Y
IDCJAC0010,86338,2016,4,19,27.4,1,Y
IDCJAC0010,86338,2016,4,20,28,1,Y
IDCJAC0010,86338,2016,4,21,24.2,1,Y
IDCJAC0010,86338,2016,4,22,16.7,1,Y
IDCJAC0010,86338,2016,4,23,18.6,1,Y
IDCJAC0010,86338,2016,4,24,20,1,Y
IDCJAC0010,86338,2016,4,25,25,1,Y
IDCJAC0010,86338,2016,4,26,25.6,1,Y
IDCJAC0010,86338,2016,4,27,25.4,1,Y
IDCJAC0010,86338,2016,4,28,24.9,1,Y
IDCJAC0010,86338,2016,4,29,20.6,1,Y
IDCJAC0010,86338,2016,4,30,24.1,1,Y
IDCJAC0010,86338,2016,5,1,17,1,Y
IDCJAC0010,86338,2016,5,2,18.4,1,Y
IDCJAC0010,86338,2016,5,3,20.1,1,Y
IDCJAC0010,86338,2016,5,4,18.2,1,Y
IDCJAC0010,86338,2016,5,5,20.5,1,Y
IDCJAC0010,86338,2016,5,6,24.7,1,Y
IDCJAC0010,86338,2016,5,7,25.7,1,Y
IDCJAC0010,86338,2016,5,8,20.4,1,Y
IDCJAC0010,86338,2016,5,9,22.2,1,Y
IDCJAC0010,86338,2016,5,10,17.2,1,Y
IDCJAC0010,86338,2016,5,11,17.4,1,Y
IDCJAC0010,86338,2016,5,12,21.4,1,Y
IDCJAC0010,86338,2016,5,13,21.6,1,Y
IDCJAC0010,86338,2016,5,14,21.7,1,Y
IDCJAC0010,86338,2016,5,15,22,1,Y
IDCJAC0010,86338,2016,5,16,19.6,1,Y
IDCJAC0010,86338,2016,5,17,17.1,1,Y
IDCJAC0010,86338,2016,5,18,19.3,1,Y
IDCJAC0010,86338,2016,5,19,18.4,1,Y
IDCJAC0010,86338,2016,5,20,17.4,1,Y
IDCJAC0010,86338,2016,5,21,18.5,1,Y
IDCJAC0010,86338,2016,5,22,22.2,1,Y
IDCJAC0010,86338,2016,5,23,17.2,1,Y
IDCJAC0010,86338,2016,5,24,15.8,1,Y
IDCJAC0010,86338,2016,5,25,15.6,1,Y
IDCJAC0010,86338,2016,5,26,12.5,1,Y
IDCJAC0010,86338,2016,5,27,14.4,1,Y
IDCJAC0010,86338,2016,5,28,13.2,1,Y
IDCJAC0010,86338,2016,5,29,13.9,1,Y
IDCJAC0010,86338,2016,5,30,15.4,1,Y
IDCJAC0010,86338,2016,5,31,17.4,1,Y
IDCJAC0010,86338,2016,6,1,17,1,N
IDCJAC0010,86338,2016,6,2,12.8,1,N
IDCJAC0010,86338,2016,6,3,14.1,1,N
IDCJAC0010,86338,2016,6,4,13.4,1,N
IDCJAC0010,86338,2016,6,5,14.1,1,N
IDCJAC0010,86338,2016,6,6,14.5,1,Y
IDCJAC0010,86338,2016,6,7,15.3,1,N
IDCJAC0010,86338,2016,6,8,14.7,1,N
IDCJAC0010,86338,2016,6,9,17.5,1,N
IDCJAC0010,86338,2016,6,10,15.8,1,N
IDCJAC0010,86338,2016,6,11,13.5,1,N
IDCJAC0010,86338,2016,6,12,13.8,1,N
IDCJAC0010,86338,2016,6,13,13.4,1,N
IDCJAC0010,86338,2016,6,14,15.6,1,N
IDCJAC0010,86338,2016,6,15,17.9,1,N
IDCJAC0010,86338,2016,6,16,14.3,1,N
IDCJAC0010,86338,2016,6,17,15.1,1,N
IDCJAC0010,86338,2016,6,18,12.7,1,N
IDCJAC0010,86338,2016,6,19,13.5,1,N
IDCJAC0010,86338,2016,6,20,13.2,1,N
IDCJAC0010,86338,2016,6,21,14.7,1,N
IDCJAC0010,86338,2016,6,22,15.4,1,N
IDCJAC0010,86338,2016,6,23,14.8,1,Y
IDCJAC0010,86338,2016,6,24,10.7,1,N
IDCJAC0010,86338,2016,6,25,12.7,1,N
IDCJAC0010,86338,2016,6,26,11.1,1,N
IDCJAC0010,86338,2016,6,27,10.6,1,N
IDCJAC0010,86338,2016,6,28,17,1,N
IDCJAC0010,86338,2016,6,29,15.8,1,N
IDCJAC0010,86338,2016,6,30,11.7,1,N
IDCJAC0010,86338,2016,7,1,14.1,1,Y
IDCJAC0010,86338,2016,7,2,16.5,1,Y
IDCJAC0010,86338,2016,7,3,16.7,1,Y
IDCJAC0010,86338,2016,7,4,12.7,1,Y
IDCJAC0010,86338,2016,7,5,12.8,1,Y
IDCJAC0010,86338,2016,7,6,13,1,Y
IDCJAC0010,86338,2016,7,7,13.7,1,Y
IDCJAC0010,86338,2016,7,8,15.3,1,Y
IDCJAC0010,86338,2016,7,9,15.2,1,Y
IDCJAC0010,86338,2016,7,10,14.2,1,Y
IDCJAC0010,86338,2016,7,11,16,1,Y
IDCJAC0010,86338,2016,7,12,13.7,1,Y
IDCJAC0010,86338,2016,7,13,12,1,Y
IDCJAC0010,86338,2016,7,14,14,1,Y
IDCJAC0010,86338,2016,7,15,14.1,1,Y
IDCJAC0010,86338,2016,7,16,13.7,1,Y
IDCJAC0010,86338,2016,7,17,16.1,1,Y
IDCJAC0010,86338,2016,7,18,17.7,1,Y
IDCJAC0010,86338,2016,7,19,16,1,Y
IDCJAC0010,86338,2016,7,20,16.1,1,Y
IDCJAC0010,86338,2016,7,21,18.1,1,Y
IDCJAC0010,86338,2016,7,22,18.3,1,Y
IDCJAC0010,86338,2016,7,23,11.6,1,Y
IDCJAC0010,86338,2016,7,24,11.4,1,Y
IDCJAC0010,86338,2016,7,25,14.3,1,Y
IDCJAC0010,86338,2016,7,26,11,1,Y
IDCJAC0010,86338,2016,7,27,12.9,1,Y
IDCJAC0010,86338,2016,7,28,15.2,1,Y
IDCJAC0010,86338,2016,7,29,15.3,1,Y
IDCJAC0010,86338,2016,7,30,13.8,1,Y
IDCJAC0010,86338,2016,7,31,17,1,Y
IDCJAC0010,86338,2016,8,1,14.4,1,Y
IDCJAC0010,86338,2016,8,2,13.4,1,Y
IDCJAC0010,86338,2016,8,3,12.8,1,Y
IDCJAC0010,86338,2016,8,4,14.6,1,Y
IDCJAC0010,86338,2016,8,5,14.6,1,Y
IDCJAC0010,86338,2016,8,6,14.4,1,Y
IDCJAC0010,86338,2016,8,7,16.6,1,Y
IDCJAC0010,86338,2016,8,8,14.2,1,Y
IDCJAC0010,86338,2016,8,9,18.9,1,Y
IDCJAC0010,86338,2016,8,10,15.3,1,Y
IDCJAC0010,86338,2016,8,11,15.7,1,Y
IDCJAC0010,86338,2016,8,12,14.1,1,Y
IDCJAC0010,86338,2016,8,13,15.1,1,Y
IDCJAC0010,86338,2016,8,14,18.7,1,Y
IDCJAC0010,86338,2016,8,15,18.1,1,Y
IDCJAC0010,86338,2016,8,16,18.2,1,Y
IDCJAC0010,86338,2016,8,17,15.6,1,Y
IDCJAC0010,86338,2016,8,18,21.6,1,Y
IDCJAC0010,86338,2016,8,19,16.4,1,Y
IDCJAC0010,86338,2016,8,20,13.6,1,Y
IDCJAC0010,86338,2016,8,21,14.8,1,Y
IDCJAC0010,86338,2016,8,22,16,1,Y
IDCJAC0010,86338,2016,8,23,13.4,1,Y
IDCJAC0010,86338,2016,8,24,12.7,1,Y
IDCJAC0010,86338,2016,8,25,13,1,Y
IDCJAC0010,86338,2016,8,26,14.4,1,Y
IDCJAC0010,86338,2016,8,27,16.3,1,Y
IDCJAC0010,86338,2016,8,28,19,1,Y
IDCJAC0010,86338,2016,8,29,20.4,1,Y
IDCJAC0010,86338,2016,8,30,16.8,1,Y
IDCJAC0010,86338,2016,8,31,20.2,1,Y
IDCJAC0010,86338,2016,9,1,15.5,1,N
IDCJAC0010,86338,2016,9,2,15,1,N
IDCJAC0010,86338,2016,9,3,15.7,1,N
IDCJAC0010,86338,2016,9,4,16.9,1,N
IDCJAC0010,86338,2016,9,5,18.4,1,N
IDCJAC0010,86338,2016,9,6,21.5,1,N
IDCJAC0010,86338,2016,9,7,21,1,N
IDCJAC0010,86338,2016,9,8,23.3,1,N
IDCJAC0010,86338,2016,9,9,16.7,1,N
IDCJAC0010,86338,2016,9,10,14.3,1,N
IDCJAC0010,86338,2016,9,11,17,1,N
IDCJAC0010,86338,2016,9,12,13.6,1,Y
IDCJAC0010,86338,2016,9,13,14.6,1,N
IDCJAC0010,86338,2016,9,14,16.1,1,N
IDCJAC0010,86338,2016,9,15,14.6,1,N
IDCJAC0010,86338,2016,9,16,15.7,1,N
IDCJAC0010,86338,2016,9,17,19.8,1,N
IDCJAC0010,86338,2016,9,18,12.5,1,N
IDCJAC0010,86338,2016,9,19,16.3,1,N
IDCJAC0010,86338,2016,9,20,18.8,1,N
IDCJAC0010,86338,2016,9,21,15.2,1,N
IDCJAC0010,86338,2016,9,22,13.4,1,N
IDCJAC0010,86338,2016,9,23,16.5,1,N
IDCJAC0010,86338,2016,9,24,20.1,1,N
IDCJAC0010,86338,2016,9,25,14.7,1,N
IDCJAC0010,86338,2016,9,26,16.9,1,N
IDCJAC0010,86338,2016,9,27,14.8,1,N
IDCJAC0010,86338,2016,9,28,19.3,1,N
IDCJAC0010,86338,2016,9,29,16.7,1,N
IDCJAC0010,86338,2016,9,30,16.4,1,N
IDCJAC0010,86338,2016,10,1,18.6,1,Y
IDCJAC0010,86338,2016,10,2,24,1,Y
IDCJAC0010,86338,2016,10,3,15.9,1,Y
IDCJAC0010,86338,2016,10,4,17.1,1,Y
IDCJAC0010,86338,2016,10,5,17.1,1,Y
IDCJAC0010,86338,2016,10,6,27.2,1,Y
IDCJAC0010,86338,2016,10,7,22.5,1,Y
IDCJAC0010,86338,2016,10,8,16.9,1,Y
IDCJAC0010,86338,2016,10,9,22,1,Y
IDCJAC0010,86338,2016,10,10,16.8,1,Y
IDCJAC0010,86338,2016,10,11,15.1,1,Y
IDCJAC0010,86338,2016,10,12,15.4,1,Y
IDCJAC0010,86338,2016,10,13,14.6,1,Y
IDCJAC0010,86338,2016,10,14,22.7,1,Y
IDCJAC0010,86338,2016,10,15,24.8,1,Y
IDCJAC0010,86338,2016,10,16,23.1,1,Y
IDCJAC0010,86338,2016,10,17,18.9,1,Y
IDCJAC0010,86338,2016,10,18,16.6,1,Y
IDCJAC0010,86338,2016,10,19,16.5,1,Y
IDCJAC0010,86338,2016,10,20,21.8,1,Y
IDCJAC0010,86338,2016,10,21,17.6,1,Y
IDCJAC0010,86338,2016,10,22,13.2,1,Y
IDCJAC0010,86338,2016,10,23,14.1,1,Y
IDCJAC0010,86338,2016,10,24,17.1,1,Y
IDCJAC0010,86338,2016,10,25,25.7,1,Y
IDCJAC0010,86338,2016,10,26,18.5,1,Y
IDCJAC0010,86338,2016,10,27,15.4,1,Y
IDCJAC0010,86338,2016,10,28,16.6,1,Y
IDCJAC0010,86338,2016,10,29,25.6,1,Y
IDCJAC0010,86338,2016,10,30,28,1,Y
IDCJAC0010,86338,2016,10,31,17.5,1,Y
IDCJAC0010,86338,2016,11,1,18.4,1,Y
IDCJAC0010,86338,2016,11,2,18.5,1,Y
IDCJAC0010,86338,2016,11,3,19.1,1,Y
IDCJAC0010,86338,2016,11,4,29.2,1,Y
IDCJAC0010,86338,2016,11,5,16.8,1,Y
IDCJAC0010,86338,2016,11,6,21.4,1,Y
IDCJAC0010,86338,2016,11,7,25.9,1,Y
IDCJAC0010,86338,2016,11,8,18.2,1,Y
IDCJAC0010,86338,2016,11,9,17.4,1,Y
IDCJAC0010,86338,2016,11,10,17.5,1,Y
IDCJAC0010,86338,2016,11,11,23.8,1,Y
IDCJAC0010,86338,2016,11,12,25.5,1,Y
IDCJAC0010,86338,2016,11,13,19,1,Y
IDCJAC0010,86338,2016,11,14,15.9,1,Y
IDCJAC0010,86338,2016,11,15,19.2,1,Y
IDCJAC0010,86338,2016,11,16,21.6,1,Y
IDCJAC0010,86338,2016,11,17,31.4,1,Y
IDCJAC0010,86338,2016,11,18,18.9,1,Y
IDCJAC0010,86338,2016,11,19,19.4,1,Y
IDCJAC0010,86338,2016,11,20,33.3,1,Y
IDCJAC0010,86338,2016,11,21,35,1,Y
IDCJAC0010,86338,2016,11,22,14.9,1,Y
IDCJAC0010,86338,2016,11,23,16.8,1,Y
IDCJAC0010,86338,2016,11,24,17,1,Y
IDCJAC0010,86338,2016,11,25,17.9,1,Y
IDCJAC0010,86338,2016,11,26,17.4,1,Y
IDCJAC0010,86338,2016,11,27,16.3,1,Y
IDCJAC0010,86338,2016,11,28,19.6,1,Y
IDCJAC0010,86338,2016,11,29,20,1,Y
IDCJAC0010,86338,2016,11,30,18.9,1,Y
IDCJAC0010,86338,2016,12,1,21.9,1,Y
IDCJAC0010,86338,2016,12,2,21.6,1,Y
IDCJAC0010,86338,2016,12,3,23.9,1,Y
IDCJAC0010,86338,2016,12,4,31.7,1,Y
IDCJAC0010,86338,2016,12,5,21.5,1,Y
IDCJAC0010,86338,2016,12,6,20.8,1,Y
IDCJAC0010,86338,2016,12,7,28.3,1,Y
IDCJAC0010,86338,2016,12,8,23.2,1,Y
IDCJAC0010,86338,2016,12,9,17.3,1,Y
IDCJAC0010,86338,2016,12,10,18.8,1,Y
IDCJAC0010,86338,2016,12,11,19.3,1,Y
IDCJAC0010,86338,2016,12,12,32.8,1,Y
IDCJAC0010,86338,2016,12,13,36.3,1,Y
IDCJAC0010,86338,2016,12,14,19.3,1,Y
IDCJAC0010,86338,2016,12,15,18.6,1,Y
IDCJAC0010,86338,2016,12,16,25.5,1,Y
IDCJAC0010,86338,2016,12,17,20.9,1,Y
IDCJAC0010,86338,2016,12,18,17.5,1,Y
IDCJAC0010,86338,2016,12,19,30.2,1,Y
IDCJAC0010,86338,2016,12,20,21.5,1,Y
IDCJAC0010,86338,2016,12,21,19.9,1,Y
IDCJAC0010,86338,2016,12,22,20,1,Y
IDCJAC0010,86338,2016,12,23,26.3,1,Y
IDCJAC0010,86338,2016,12,24,34.9,1,Y
IDCJAC0010,86338,2016,12,25,36.3,1,Y
IDCJAC0010,86338,2016,12,26,29.3,1,Y
IDCJAC0010,86338,2016,12,27,29.8,1,Y
IDCJAC0010,86338,2016,12,28,38.2,1,Y
IDCJAC0010,86338,2016,12,29,33.5,1,Y
IDCJAC0010,86338,2016,12,30,27.8,1,Y
IDCJAC0010,86338,2016,12,31,23.8,1,Y
IDCJAC0010,86338,2017,1,1,21.1,1,Y
IDCJAC0010,86338,2017,1,2,17.8,1,Y
IDCJAC0010,86338,2017,1,3,19.5,1,Y
IDCJAC0010,86338,2017,1,4,29.3,1,Y
IDCJAC0010,86338,2017,1,5,31.7,1,Y
IDCJAC0010,86338,2017,1,6,35.2,1,Y
IDCJAC0010,86338,2017,1,7,36.7,1,Y
IDCJAC0010,86338,2017,1,8,33.1,1,Y
IDCJAC0010,86338,2017,1,9,24.4,1,Y
IDCJAC0010,86338,2017,1,10,26.2,1,Y
IDCJAC0010,86338,2017,1,11,24.3,1,Y
IDCJAC0010,86338,2017,1,12,26.5,1,Y
IDCJAC0010,86338,2017,1,13,28.8,1,Y
IDCJAC0010,86338,2017,1,14,23.5,1,Y
IDCJAC0010,86338,2017,1,15,21.5,1,Y
IDCJAC0010,86338,2017,1,16,32.7,1,Y
IDCJAC0010,86338,2017,1,17,37.8,1,Y
IDCJAC0010,86338,2017,1,18,20.8,1,Y
IDCJAC0010,86338,2017,1,19,23.4,1,Y
IDCJAC0010,86338,2017,1,20,20.8,1,Y
IDCJAC0010,86338,2017,1,21,22.6,1,Y
IDCJAC0010,86338,2017,1,22,29.6,1,Y
IDCJAC0010,86338,2017,1,23,36.7,1,Y
IDCJAC0010,86338,2017,1,24,22,1,Y
IDCJAC0010,86338,2017,1,25,21.1,1,Y
IDCJAC0010,86338,2017,1,26,21.2,1,Y
IDCJAC0010,86338,2017,1,27,23.6,1,Y
IDCJAC0010,86338,2017,1,28,29.2,1,Y
IDCJAC0010,86338,2017,1,29,27,1,Y
IDCJAC0010,86338,2017,1,30,30,1,Y
IDCJAC0010,86338,2017,1,31,22.1,1,Y
IDCJAC0010,86338,2017,2,1,20.6,1,N
IDCJAC0010,86338,2017,2,2,24.1,1,N
IDCJAC0010,86338,2017,2,3,27.6,1,N
IDCJAC0010,86338,2017,2,4,35.9,1,N
IDCJAC0010,86338,2017,2,5,30.7,1,N
IDCJAC0010,86338,2017,2,6,18,1,N
IDCJAC0010,86338,2017,2,7,27.6,1,N
IDCJAC0010,86338,2017,2,8,36,1,N
IDCJAC0010,86338,2017,2,9,36,1,N
IDCJAC0010,86338,2017,2,10,27.1,1,N
IDCJAC0010,86338,2017,2,11,24.6,1,N
IDCJAC0010,86338,2017,2,12,19.9,1,N
IDCJAC0010,86338,2017,2,13,21,1,N
IDCJAC0010,86338,2017,2,14,19.5,1,N
IDCJAC0010,86338,2017,2,15,31.5,1,N
IDCJAC0010,86338,2017,2,16,23.6,1,N
IDCJAC0010,86338,2017,2,17,25.5,1,N
IDCJAC0010,86338,2017,2,18,18.9,1,N
IDCJAC0010,86338,2017,2,19,17.3,1,N
IDCJAC0010,86338,2017,2,20,20.3,1,N
IDCJAC0010,86338,2017,2,21,24,1,N
IDCJAC0010,86338,2017,2,22,33.3,1,N
IDCJAC0010,86338,2017,2,23,25,1,N
IDCJAC0010,86338,2017,2,24,20,1,N
IDCJAC0010,86338,2017,2,25,19.4,1,N
IDCJAC0010,86338,2017,2,26,29.8,1,N
IDCJAC0010,86338,2017,2,27,33.1,1,N
IDCJAC0010,86338,2017,2,28,33.6,1,N
IDCJAC0010,86338,2017,3,1,30.5,1,Y
IDCJAC0010,86338,2017,3,2,23.3,1,Y
IDCJAC0010,86338,2017,3,3,28.6,1,Y
IDCJAC0010,86338,2017,3,4,27.4,1,Y
IDCJAC0010,86338,2017,3,5,25.4,1,Y
IDCJAC0010,86338,2017,3,6,27.4,1,Y
IDCJAC0010,86338,2017,3,7,28.2,1,Y
IDCJAC0010,86338,2017,3,8,31.5,1,Y
IDCJAC0010,86338,2017,3,9,32.3,1,Y
IDCJAC0010,86338,2017,3,10,23.8,1,Y
IDCJAC0010,86338,2017,3,11,26.4,1,Y
IDCJAC0010,86338,2017,3,12,27.1,1,Y
IDCJAC0010,86338,2017,3,13,24.3,1,Y
IDCJAC0010,86338,2017,3,14,32.7,1,Y
IDCJAC0010,86338,2017,3,15,33.2,1,Y
IDCJAC0010,86338,2017,3,16,23,1,Y
